Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Tyler Herro,37:11,.659,.625,.250,.400,0.0,20.0,11.6,8.5,0.0,0.0,11.3,28.4,117,117,-2.9
Jimmy Butler,36:01,.630,.556,.056,.333,9.5,16.1,13.3,36.7,2.5,2.3,0.0,22.8,152,110,10.6
Duncan Robinson,34:34,.394,.375,1.000,.250,0.0,12.0,6.9,6.4,0.0,2.4,0.0,10.2,96,116,-6.2
Kelly Olynyk,31:34,.600,.600,.733,.000,3.6,13.1,9.1,21.5,1.4,2.6,11.8,21.5,117,112,3.2
Bam Adebayo,21:26,.636,.500,.000,1.750,5.3,57.9,35.8,21.6,0.0,3.8,36.1,20.6,101,106,-3.5
Goran Dragić,19:34,1.050,1.050,.900,.000,11.7,0.0,4.9,42.5,0.0,0.0,23.1,26.5,149,120,16.7
Avery Bradley,18:36,.313,.313,.625,.000,6.1,8.9,7.7,6.3,0.0,0.0,11.1,19.3,72,118,-15.7
Andre Iguodala,13:45,.500,.500,.667,.000,0.0,12.0,7.0,16.4,0.0,5.9,0.0,8.7,129,113,1.0
Precious Achiuwa,12:40,.788,.750,.000,.250,0.0,13.1,7.6,0.0,0.0,0.0,31.1,20.3,94,117,-12.3
Meyers Leonard,7:33,.266,.000,1.000,2.000,0.0,43.8,25.4,13.8,0.0,0.0,34.7,15.2,57,113,-9.1
KZ Okpala,7:06,.000,.000,.500,.000,32.2,0.0,13.5,14.7,0.0,0.0,0.0,11.2,91,120,-11.6
