Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Gary Trent,36:24,8,12,.667,4,6,.667,6,6,1.000,0,3,3,2,0,0,2,4,26,+16
Damian Lillard,29:34,7,16,.438,0,6,.000,6,6,1.000,0,3,3,9,1,0,4,3,20,+20
Enes Kanter,27:05,9,11,.818,0,0,,3,3,1.000,7,6,13,1,0,1,2,4,21,+21
Robert Covington,22:00,1,3,.333,1,3,.333,0,0,,0,4,4,0,0,1,1,2,3,+27
Derrick Jones,19:12,1,2,.500,0,1,.000,3,4,.750,0,5,5,0,0,0,1,2,5,+24
Anfernee Simons,30:26,4,10,.400,4,9,.444,4,4,1.000,0,3,3,1,1,0,2,2,16,+5
Carmelo Anthony,20:22,7,13,.538,3,7,.429,6,8,.750,1,1,2,1,1,1,0,2,23,+2
Harry Giles,20:16,2,5,.400,0,0,,2,2,1.000,1,9,10,2,0,1,0,4,6,-5
Nassir Little,13:47,1,3,.333,0,1,.000,0,0,,0,1,1,0,0,0,0,1,2,+1
Rodney Hood,12:28,2,5,.400,0,0,,0,0,,0,1,1,0,0,0,1,3,4,-9
CJ Elleby,8:26,1,3,.333,1,2,.500,0,0,,0,0,0,0,0,0,1,2,3,-7
