Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Malik Beasley,31:24,6,18,.333,2,8,.250,2,2,1.000,1,5,6,3,0,0,0,1,16,+2
Ricky Rubio,28:29,1,4,.250,0,1,.000,7,10,.700,1,6,7,7,1,0,4,2,9,+2
Naz Reid,27:23,5,10,.500,2,4,.500,8,8,1.000,1,3,4,2,0,1,1,4,20,+8
Josh Okogie,27:20,2,8,.250,1,5,.200,4,5,.800,1,2,3,2,5,0,1,1,9,0
Jarred Vanderbilt,21:11,8,13,.615,0,0,,0,0,,5,6,11,0,2,1,0,1,16,+7
Jarrett Culver,24:47,6,9,.667,2,4,.500,2,4,.500,0,5,5,0,1,0,0,4,16,+1
Anthony Edwards,20:16,5,14,.357,2,7,.286,6,6,1.000,0,1,1,1,2,0,2,0,18,+9
Jaden McDaniels,20:07,1,7,.143,1,3,.333,0,0,,0,3,3,1,0,2,1,4,3,+6
Jordan McLaughlin,19:42,4,7,.571,2,2,1.000,1,2,.500,1,0,1,4,1,0,2,0,11,+10
Ed Davis,19:20,1,1,1.000,0,0,,0,0,,4,5,9,3,2,0,0,5,2,+5
