Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Eric Gordon,36:20,6,15,.400,1,6,.167,7,9,.778,0,1,1,3,0,0,2,3,20,-4
Victor Oladipo,35:27,4,16,.250,1,6,.167,4,6,.667,0,2,2,3,1,1,2,4,13,+1
P.J. Tucker,33:07,5,8,.625,3,5,.600,2,2,1.000,2,5,7,1,0,2,1,4,15,-14
DeMarcus Cousins,32:50,2,16,.125,1,6,.167,0,0,,2,13,15,7,0,2,5,4,5,-10
Jae'Sean Tate,32:24,5,8,.625,2,4,.500,1,2,.500,1,2,3,1,3,3,1,5,13,+6
Sterling Brown,25:38,5,9,.556,4,6,.667,0,0,,3,5,8,2,0,0,1,3,14,+1
David Nwaba,21:24,6,12,.500,0,2,.000,1,1,1.000,3,4,7,4,2,2,0,3,13,+12
Ben McLemore,17:09,4,10,.400,2,6,.333,0,0,,3,4,7,3,1,1,2,1,10,+17
Mason Jones,3:11,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-3
Kenyon Martin,2:30,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-1
