Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Mikal Bridges,36:01,.735,.700,.600,.200,0.0,12.1,6.2,0.0,1.3,2.6,15.5,15.9,114,105,2.3
Devin Booker,35:02,.501,.292,.333,.750,0.0,12.5,6.4,10.6,0.0,0.0,5.9,21.5,109,110,-5.2
Chris Paul,29:56,.666,.636,.273,.364,0.0,21.9,11.2,52.8,0.0,0.0,0.0,18.9,160,109,9.4
Deandre Ayton,29:16,.781,.714,.000,.429,11.7,44.7,28.6,6.2,1.7,3.2,0.0,25.3,166,99,14.9
Torrey Craig,28:57,.350,.350,.600,.000,11.8,11.3,11.6,8.7,1.7,0.0,9.1,16.9,92,107,-4.9
Jae Crowder,23:12,.692,.692,.923,.000,0.0,9.4,4.8,20.3,0.0,4.0,0.0,24.9,138,107,11.0
Cameron Payne,20:46,.689,.650,.300,.200,0.0,5.3,2.7,22.1,4.7,0.0,8.4,25.4,131,101,11.8
Frank Kaminsky,18:44,.635,.571,.286,.286,6.1,29.1,17.9,15.6,0.0,0.0,0.0,18.7,143,107,4.0
Jevon Carter,8:57,.500,.500,1.000,.000,0.0,0.0,0.0,14.2,0.0,0.0,0.0,14.9,113,112,-0.4
Dario Šarić,5:31,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,0,112,-16.9
Langston Galloway,2:19,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2,0,112,-24.9
Ty-Shon Alexander,1:19,,,,,0.0,82.9,42.4,0.0,0.0,0.0,,0.0,0,99,1.6
