Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Jerami Grant,36:18,9,19,.474,3,6,.500,7,8,.875,0,4,4,4,1,1,1,0,28,-4
Delon Wright,36:09,2,9,.222,0,1,.000,2,2,1.000,1,4,5,3,2,2,0,0,6,-9
Blake Griffin,32:54,4,12,.333,1,7,.143,1,3,.333,1,5,6,5,0,0,1,2,10,-7
Mason Plumlee,25:54,3,5,.600,0,0,,0,0,,3,5,8,3,2,1,1,6,6,-5
Josh Jackson,14:19,0,5,.000,0,3,.000,2,2,1.000,1,1,2,1,2,0,0,4,2,0
Saddiq Bey,27:17,3,9,.333,2,6,.333,4,4,1.000,2,1,3,1,0,0,0,4,12,-10
Sviatoslav Mykhailiuk,14:58,1,9,.111,1,8,.125,0,0,,0,0,0,0,2,1,0,0,3,-9
Isaiah Stewart,14:15,1,3,.333,0,0,,0,0,,3,1,4,1,1,0,0,4,2,+7
Wayne Ellington,13:21,2,7,.286,2,6,.333,0,0,,0,2,2,0,0,2,0,2,6,+1
Frank Jackson,11:51,1,5,.200,1,4,.250,0,0,,0,4,4,3,0,0,1,0,3,-1
Jahlil Okafor,7:51,3,3,1.000,0,0,,0,0,,0,1,1,0,0,0,2,0,6,-12
Sekou Doumbouya,4:53,0,1,.000,0,1,.000,2,2,1.000,0,0,0,0,0,0,1,1,2,-1
