Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Patrick Williams,33:02,5,11,.455,1,3,.333,5,6,.833,0,4,4,1,1,1,0,2,16,-23
Coby White,30:28,2,11,.182,1,7,.143,4,4,1.000,0,2,2,7,2,0,3,2,9,-13
Lauri Markkanen,30:12,6,9,.667,4,6,.667,5,5,1.000,1,6,7,4,2,0,2,1,21,-34
Wendell Carter,25:46,2,5,.400,0,2,.000,2,2,1.000,1,5,6,2,0,0,3,3,6,-13
Zach LaVine,25:18,9,19,.474,1,8,.125,3,3,1.000,1,1,2,1,1,0,5,5,22,-26
Otto Porter,23:22,5,10,.500,0,2,.000,4,4,1.000,3,2,5,1,2,0,1,2,14,-9
Ryan Arcidiacono,19:35,2,6,.333,1,4,.250,0,0,,0,3,3,2,1,0,0,2,5,+6
Chandler Hutchison,18:35,1,6,.167,0,0,,0,0,,1,4,5,0,0,0,1,3,2,+4
Daniel Gafford,16:54,2,4,.500,0,0,,1,4,.250,0,1,1,0,0,1,0,1,5,+2
Adam Mokoka,16:47,2,6,.333,0,3,.000,0,0,,1,1,2,2,1,1,0,1,4,+6
