Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Kawhi Leonard,38:31,10,22,.455,2,4,.500,2,2,1.000,6,6,12,4,2,1,2,2,24,-14
Paul George,31:35,5,15,.333,2,7,.286,5,6,.833,2,6,8,5,0,0,2,2,17,-3
Ivica Zubac,28:55,3,5,.600,0,0,,2,2,1.000,1,3,4,1,0,2,0,3,8,-7
Marcus Morris,28:43,2,9,.222,2,6,.333,2,2,1.000,0,4,4,0,1,0,2,1,8,-7
Reggie Jackson,26:21,3,8,.375,1,5,.200,0,0,,0,3,3,2,0,1,2,2,7,-7
Nicolas Batum,29:58,2,7,.286,2,4,.500,0,0,,2,3,5,3,3,0,0,2,6,-7
Terance Mann,26:39,8,10,.800,1,1,1.000,1,2,.500,2,4,6,2,0,0,2,4,18,+3
Luke Kennard,15:38,1,5,.200,0,4,.000,0,0,,0,2,2,0,0,0,0,2,2,+5
Patrick Patterson,13:13,1,4,.250,0,3,.000,2,2,1.000,0,1,1,0,0,1,0,1,4,-2
Daniel Oturu,0:11,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+2
Amir Coffey,0:11,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+2
