Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Kawhi Leonard,38:31,.524,.500,.182,.091,17.0,19.2,18.0,22.1,2.8,2.2,8.0,30.4,118,109,10.5
Paul George,31:35,.482,.400,.467,.400,6.9,23.4,14.6,27.7,0.0,0.0,10.2,29.3,109,117,2.3
Ivica Zubac,28:55,.680,.600,.000,.400,3.8,12.8,8.0,5.5,0.0,5.9,0.0,9.6,154,113,1.1
Marcus Morris,28:43,.405,.333,.667,.222,0.0,17.1,8.1,0.0,1.9,0.0,16.8,19.5,75,114,-7.5
Reggie Jackson,26:21,.438,.438,.625,.000,0.0,14.0,6.6,12.3,0.0,3.3,20.0,17.9,81,116,-6.4
Nicolas Batum,29:58,.429,.429,.571,.000,7.3,12.3,9.6,15.1,5.4,0.0,0.0,11.0,122,107,5.8
Terance Mann,26:39,.827,.850,.100,.200,8.2,18.5,13.0,17.5,0.0,0.0,15.5,22.7,140,118,8.0
Luke Kennard,15:38,.200,.200,.800,.000,0.0,15.7,7.4,0.0,0.0,0.0,0.0,15.0,48,118,-15.9
Patrick Patterson,13:13,.410,.250,.750,.500,0.0,9.3,4.4,0.0,0.0,6.5,0.0,17.4,98,114,-4.6
Amir Coffey,0:11,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,121,-7.6
Daniel Oturu,0:11,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,121,-6.9
