Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Jayson Tatum,36:07,9,22,.409,2,6,.333,0,0,,1,7,8,2,1,1,3,1,20,-21
Marcus Smart,31:53,4,12,.333,3,7,.429,2,2,1.000,2,1,3,6,2,1,1,5,13,-24
Jaylen Brown,30:32,11,25,.440,0,4,.000,5,9,.556,5,3,8,3,0,1,2,5,27,-25
Daniel Theis,23:21,1,3,.333,0,2,.000,0,0,,1,4,5,3,0,0,1,3,2,-14
Tristan Thompson,21:25,3,8,.375,0,0,,2,2,1.000,5,3,8,0,0,1,1,5,8,-19
Payton Pritchard,25:06,3,5,.600,1,2,.500,0,0,,0,2,2,1,2,0,3,3,7,-9
Jeff Teague,21:18,0,5,.000,0,1,.000,0,0,,0,1,1,2,1,0,2,1,0,0
Grant Williams,18:33,2,4,.500,0,1,.000,0,0,,2,4,6,4,0,1,0,3,4,-4
Semi Ojeleye,14:17,2,7,.286,1,2,.500,4,6,.667,3,1,4,1,0,0,0,1,9,-4
Aaron Nesmith,8:45,1,2,.500,1,2,.500,0,0,,0,0,0,0,0,0,1,0,3,-6
Javonte Green,3:43,1,3,.333,0,0,,0,0,,1,1,2,0,0,0,0,0,2,-6
Tremont Waters,2:30,0,1,.000,0,0,,0,0,,0,0,0,1,0,0,1,0,0,-4
Carsen Edwards,2:30,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-4
