Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Jayson Tatum,36:07,.455,.455,.273,.000,2.5,25.8,11.8,10.6,1.4,2.8,12.0,27.4,91,127,-2.2
Marcus Smart,31:53,.505,.458,.583,.167,5.6,4.2,5.0,29.2,3.2,3.2,7.2,17.2,124,126,4.1
Jaylen Brown,30:32,.466,.440,.160,.360,14.6,13.1,14.0,23.9,0.0,3.3,6.5,40.1,104,132,4.0
Daniel Theis,23:21,.333,.333,.667,.000,3.8,22.8,11.4,17.6,0.0,0.0,25.0,6.8,88,132,-8.0
Tristan Thompson,21:25,.450,.375,.000,.250,20.8,18.7,19.9,0.0,0.0,4.8,10.1,18.2,106,130,-9.3
Payton Pritchard,25:06,.700,.700,.400,.000,0.0,10.6,4.2,6.1,4.0,0.0,37.5,12.6,82,125,-6.7
Jeff Teague,21:18,.000,.000,.200,.000,0.0,6.3,2.5,12.2,2.4,0.0,28.6,13.0,17,130,-18.5
Grant Williams,18:33,.500,.500,.250,.000,9.6,28.8,17.3,32.5,0.0,5.5,0.0,8.5,145,127,4.3
Semi Ojeleye,14:17,.467,.357,.286,.857,18.7,9.3,14.9,11.1,0.0,0.0,0.0,26.7,123,135,1.8
Aaron Nesmith,8:45,.750,.750,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,33.3,13.6,88,137,-6.7
Javonte Green,3:43,.333,.333,.000,.000,23.9,35.9,28.7,0.0,0.0,0.0,0.0,31.9,90,130,-5.8
Carsen Edwards,2:30,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8,0,137,-24.1
Tremont Waters,2:30,.000,.000,.000,.000,0.0,0.0,0.0,51.9,0.0,0.0,50.0,31.6,24,137,-32.7
