Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Kawhi Leonard,34:04,8,15,.533,1,3,.333,11,11,1.000,0,4,4,3,1,1,1,1,28,+19
Paul George,32:47,7,16,.438,1,8,.125,2,2,1.000,1,7,8,5,1,1,1,1,17,+6
Reggie Jackson,25:40,6,12,.500,3,6,.500,3,4,.750,2,3,5,3,0,0,0,2,18,+8
Serge Ibaka,23:41,5,6,.833,3,4,.750,2,3,.667,1,2,3,1,0,1,1,2,15,+9
Patrick Patterson,19:43,5,5,1.000,3,3,1.000,0,0,,0,3,3,0,0,1,0,2,13,+5
Marcus Morris,28:17,4,8,.500,3,6,.500,0,0,,0,3,3,0,0,0,0,2,11,+9
Ivica Zubac,22:41,3,5,.600,0,0,,2,2,1.000,3,4,7,4,0,0,0,0,8,+5
Lou Williams,22:30,3,9,.333,1,5,.200,2,2,1.000,0,3,3,5,0,0,2,2,9,+6
Terance Mann,16:04,1,3,.333,0,1,.000,2,2,1.000,0,1,1,1,0,0,0,1,4,-1
Luke Kennard,11:17,2,2,1.000,2,2,1.000,0,0,,0,1,1,3,0,0,2,1,6,+4
Amir Coffey,1:38,0,0,,0,0,,0,2,.000,0,0,0,1,0,0,0,0,0,0
Mfiondu Kabengele,1:38,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
