Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Kendrick Nunn,38:55,7,16,.438,3,9,.333,0,0,,0,2,2,1,3,0,2,0,17,-16
Duncan Robinson,36:28,3,11,.273,2,10,.200,0,0,,0,5,5,3,0,0,3,3,8,-17
Bam Adebayo,33:31,6,13,.462,0,1,.000,3,4,.750,2,5,7,6,0,0,3,0,15,-23
KZ Okpala,25:59,0,3,.000,0,2,.000,1,2,.500,0,5,5,2,1,0,1,2,1,-21
Kelly Olynyk,21:57,3,9,.333,3,7,.429,0,0,,3,3,6,0,0,0,0,1,9,-9
Precious Achiuwa,20:16,4,8,.500,0,0,,2,2,1.000,1,5,6,3,2,3,1,2,10,-3
Avery Bradley,17:38,3,6,.500,2,4,.500,0,0,,0,1,1,2,0,0,4,2,8,-5
Max Strus,16:33,1,5,.200,1,5,.200,2,2,1.000,0,1,1,1,0,0,0,2,5,-22
Andre Iguodala,16:14,2,5,.400,2,4,.500,0,0,,0,5,5,5,0,0,0,1,6,-7
Gabe Vincent,12:29,1,4,.250,0,3,.000,1,1,1.000,0,0,0,1,0,0,2,0,3,-12
