Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
MIA,1,240,30,80,.375,13,45,.289,9,11,.818,6,32,38,24,6,3,16,13,82
DEN,0,240,42,92,.457,14,43,.326,11,11,1.000,12,37,49,29,14,4,13,12,109
