Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Ben Simmons,41:37,8,11,.727,0,0,,1,2,.500,2,2,4,6,1,0,5,3,17,+10
Joel Embiid,39:36,14,27,.519,2,5,.400,10,13,.769,4,15,19,3,1,2,2,3,40,+10
Tobias Harris,38:17,9,18,.500,0,3,.000,4,5,.800,0,10,10,2,1,1,0,2,22,+7
Seth Curry,34:56,5,7,.714,2,4,.500,2,2,1.000,0,2,2,3,1,0,1,4,14,+2
Danny Green,22:16,1,6,.167,1,5,.200,0,0,,0,4,4,0,1,1,0,0,3,-6
Shake Milton,28:21,4,11,.364,0,4,.000,4,4,1.000,1,0,1,3,1,0,2,3,12,+14
Matisse Thybulle,19:23,0,1,.000,0,0,,0,0,,0,4,4,1,2,1,0,0,0,+4
Mike Scott,15:49,1,2,.500,1,2,.500,0,0,,0,1,1,2,0,0,0,0,3,-3
Furkan Korkmaz,12:27,2,4,.500,1,1,1.000,3,3,1.000,0,1,1,0,0,0,1,2,8,0
Dwight Howard,12:18,4,6,.667,1,1,1.000,3,6,.500,1,3,4,2,1,1,0,0,12,+2
