Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
PHI,1,265,48,93,.516,8,25,.320,27,35,.771,8,42,50,22,9,6,11,17,131
UTA,0,265,44,100,.440,21,44,.477,14,19,.737,12,40,52,22,7,1,16,24,123
