Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Jayson Tatum,40:22,12,27,.444,5,10,.500,5,6,.833,1,6,7,2,4,0,2,2,34,+8
Kemba Walker,32:21,9,19,.474,2,7,.286,4,5,.800,0,1,1,4,1,1,1,0,24,+3
Grant Williams,31:49,3,6,.500,3,4,.750,2,2,1.000,0,4,4,2,0,0,0,3,11,+3
Tristan Thompson,27:30,4,6,.667,0,0,,3,4,.750,2,5,7,3,0,0,1,3,11,+8
Daniel Theis,8:40,0,0,,0,0,,0,0,,0,1,1,1,0,0,1,1,0,-14
Carsen Edwards,29:44,5,8,.625,3,5,.600,3,3,1.000,0,4,4,2,0,0,0,3,16,+9
Payton Pritchard,19:18,3,4,.750,2,3,.667,0,0,,1,1,2,2,0,0,0,1,8,+1
Semi Ojeleye,18:11,2,8,.250,1,6,.167,0,0,,2,2,4,1,0,0,0,2,5,+2
Jeff Teague,16:41,0,4,.000,0,3,.000,0,0,,1,1,2,4,1,0,1,0,0,+1
Robert Williams,15:24,5,8,.625,0,0,,0,1,.000,2,0,2,0,2,0,0,1,10,-1
