Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Isaac Okoro,29:19,1,6,.167,0,2,.000,4,6,.667,0,1,1,0,3,1,2,1,6,-39
Andre Drummond,17:45,4,9,.444,0,0,,3,6,.500,3,2,5,0,0,2,3,3,11,-29
Cedi Osman,17:43,4,10,.400,4,7,.571,0,0,,1,1,2,0,0,0,2,4,12,-37
Collin Sexton,16:11,3,8,.375,0,1,.000,7,7,1.000,1,1,2,2,0,0,6,2,13,-14
Larry Nance,12:36,1,2,.500,0,1,.000,0,0,,1,2,3,1,0,0,0,3,2,-20
Damyean Dotson,27:45,4,9,.444,3,6,.500,1,1,1.000,0,1,1,3,2,0,1,1,12,-6
Jarrett Allen,25:48,5,7,.714,0,0,,2,2,1.000,3,4,7,2,0,1,0,2,12,-9
Dylan Windler,25:44,3,6,.500,1,4,.250,4,4,1.000,2,2,4,3,1,0,0,1,11,-2
Darius Garland,23:07,1,9,.111,0,6,.000,2,2,1.000,0,2,2,5,0,1,2,1,4,-15
Taurean Prince,21:20,3,9,.333,2,5,.400,1,2,.500,0,1,1,5,3,1,1,3,9,+2
JaVale McGee,15:10,5,10,.500,0,1,.000,1,4,.250,0,6,6,1,1,2,0,2,11,-10
Dean Wade,7:32,0,0,,0,0,,0,0,,0,0,0,2,0,0,0,0,0,-11
