Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Fred VanVleet,42:03,.324,.324,.706,.000,0.0,17.6,7.8,18.2,0.0,0.0,10.5,19.3,78,129,-9.6
Kyle Lowry,37:02,.806,.786,.643,.143,0.0,6.6,2.9,30.3,0.0,3.4,21.2,21.8,129,129,9.1
Pascal Siakam,35:08,.268,.125,.313,.375,11.2,10.5,10.9,8.2,1.5,0.0,13.9,26.3,70,127,-14.9
Khem Birch,32:02,.604,.556,.111,.444,27.5,19.2,23.8,5.3,0.0,3.9,0.0,14.3,153,126,2.7
OG Anunoby,31:40,.680,.700,.333,.067,0.0,23.3,10.3,40.7,3.3,0.0,11.5,23.5,128,120,12.6
Malachi Flynn,20:33,.666,.563,.625,.500,0.0,12.0,5.3,26.3,2.5,0.0,0.0,20.3,154,124,8.9
Yuta Watanabe,18:13,.571,.571,.714,.000,0.0,20.3,9.0,0.0,0.0,6.9,12.5,18.8,97,124,-2.4
Freddie Gillespie,11:44,.500,.500,.000,.000,16.7,31.5,23.2,0.0,0.0,0.0,0.0,7.3,138,126,-7.8
Stanley Johnson,7:01,.000,.000,.500,.000,0.0,0.0,0.0,19.0,0.0,0.0,33.3,18.3,21,133,-23.2
DeAndre' Bembry,4:08,.568,,,,0.0,59.6,26.4,0.0,12.5,0.0,0.0,9.1,122,90,8.1
Rodney Hood,0:26,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.6,0,133,-102.1
