Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
PHI,1,240,50,88,.568,15,35,.429,15,16,.938,6,33,39,27,10,6,19,19,130
IND,0,240,44,91,.484,8,29,.276,18,21,.857,8,26,34,27,8,1,19,19,114
