Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Ben Simmons,27:55,7,11,.636,0,0,,4,4,1.000,2,4,6,2,2,0,4,2,18,+25
Joel Embiid,26:59,10,17,.588,1,2,.500,3,3,1.000,0,13,13,5,0,1,2,1,24,+22
Mike Scott,24:37,4,4,1.000,3,3,1.000,0,0,,0,4,4,0,4,0,2,0,11,+12
Seth Curry,22:35,3,6,.500,1,3,.333,0,0,,0,0,0,5,1,0,1,0,7,+12
Danny Green,19:15,1,5,.200,1,5,.200,0,0,,0,1,1,1,1,1,0,2,3,+12
Shake Milton,29:57,9,14,.643,3,5,.600,5,5,1.000,1,3,4,4,0,0,2,4,26,+4
Furkan Korkmaz,22:41,6,14,.429,6,13,.462,1,2,.500,0,2,2,2,1,2,2,1,19,+9
Matisse Thybulle,20:52,1,6,.167,0,3,.000,2,2,1.000,1,0,1,3,0,0,1,2,4,+8
Tyrese Maxey,17:10,2,3,.667,0,1,.000,0,0,,0,2,2,5,0,1,1,3,4,-8
Dwight Howard,15:16,4,4,1.000,0,0,,0,0,,2,4,6,0,1,0,2,3,8,-1
Tony Bradley,5:45,2,2,1.000,0,0,,0,0,,0,0,0,0,0,1,0,0,4,-5
Terrance Ferguson,5:25,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,2,1,2,-5
Vincent Poirier,1:32,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-5
