Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
CHI,0,240,46,96,.479,9,30,.300,18,20,.900,10,30,40,27,9,5,8,22,119
ORL,1,240,42,81,.519,11,27,.407,28,37,.757,10,39,49,27,5,2,15,22,123
