Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Zach LaVine,36:21,9,21,.429,1,5,.200,7,7,1.000,0,4,4,8,1,0,1,2,26,-2
Patrick Williams,33:53,7,11,.636,0,1,.000,6,6,1.000,2,5,7,1,2,1,1,3,20,-8
Coby White,33:40,6,17,.353,4,9,.444,0,0,,0,1,1,3,0,1,1,2,16,-15
Lauri Markkanen,17:09,5,9,.556,2,5,.400,1,1,1.000,0,5,5,0,0,0,1,2,13,-16
Daniel Gafford,10:43,2,2,1.000,0,0,,0,0,,2,2,4,0,0,1,0,1,4,-18
Thaddeus Young,32:20,7,10,.700,0,0,,1,2,.500,3,4,7,5,2,0,1,5,15,+10
Garrett Temple,30:22,2,10,.200,0,4,.000,1,2,.500,3,0,3,5,2,2,1,2,5,+8
Tomáš Satoranský,21:11,2,4,.500,0,0,,2,2,1.000,0,4,4,4,0,0,1,1,6,+19
Denzel Valentine,20:25,6,12,.500,2,6,.333,0,0,,0,4,4,1,2,0,0,2,14,+1
Chandler Hutchison,3:56,0,0,,0,0,,0,0,,0,1,1,0,0,0,1,2,0,+1
