Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
RJ Barrett,35:53,.573,.529,.118,.176,4.5,12.6,8.4,15.9,0.0,0.0,14.1,24.6,107,112,0.6
Julius Randle,35:53,.595,.471,.235,.647,2.3,35.3,17.9,21.2,0.0,0.0,8.4,27.5,122,104,8.6
Elfrid Payton,31:03,.281,.250,.083,.083,2.6,5.8,4.1,14.8,0.0,2.7,0.0,16.6,77,112,-9.2
Mitchell Robinson,28:42,.711,.750,.000,.125,14.2,15.8,14.9,0.0,0.0,2.9,19.2,15.1,118,109,0.6
Reggie Bullock,21:00,.000,.000,.333,.000,0.0,12.9,6.1,12.7,0.0,0.0,0.0,5.9,33,112,-11.1
Alec Burks,27:00,.286,.250,.357,.286,3.0,13.4,7.9,11.6,0.0,3.1,6.0,25.7,68,110,-7.8
Nerlens Noel,19:18,.000,.000,.000,2.000,12.6,18.8,15.5,6.9,2.6,0.0,0.0,4.0,80,104,-3.5
Immanuel Quickley,16:57,.405,.389,.444,.222,0.0,5.3,2.5,20.6,0.0,14.9,16.8,29.0,76,104,1.3
Kevin Knox,12:07,.417,.417,.500,.000,6.7,0.0,3.5,14.1,4.2,0.0,0.0,20.5,101,107,3.3
Obi Toppin,12:07,.403,.429,.286,.143,13.4,22.4,17.7,16.4,0.0,0.0,11.8,28.8,85,109,-4.2
