Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Kyle Kuzma,35:02,.308,.308,.846,.000,7.2,5.2,6.0,3.9,0.0,4.7,18.8,20.0,65,110,-14.1
Marc Gasol,27:40,.658,.722,.333,.222,13.7,19.6,17.2,30.3,0.0,12.0,33.6,23.5,102,100,4.0
Dennis Schröder,27:14,.685,.571,.286,.571,4.6,3.3,3.9,47.1,3.6,0.0,31.3,20.5,126,106,4.9
Kentavious Caldwell-Pope,25:41,1.028,1.000,.400,.600,0.0,10.6,6.2,17.8,0.0,0.0,0.0,10.8,214,110,8.5
Markieff Morris,24:05,.577,.577,.615,.000,15.7,22.6,19.7,7.4,2.0,0.0,0.0,23.6,129,100,1.1
Alex Caruso,27:48,.742,.786,.571,.571,0.0,16.3,9.5,21.5,3.5,0.0,31.3,20.1,105,100,1.4
Talen Horton-Tucker,25:32,.751,.750,.400,.300,0.0,14.2,8.3,40.7,1.9,0.0,26.1,26.3,120,104,5.6
Wesley Matthews,22:50,.514,.429,.857,.571,0.0,19.8,11.6,0.0,4.3,0.0,10.2,18.7,99,97,-2.4
Devontae Cacok,16:43,.714,.714,.000,.000,15.1,32.5,25.2,0.0,0.0,5.0,0.0,18.3,149,98,4.6
Alfonzo McKinnie,3:45,.000,.000,.000,2.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9,0,114,-34.9
Montrezl Harrell,2:27,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,115,-9.3
Kostas Antetokounmpo,1:13,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,111,-35.8
