Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
GSW,240,.589,.557,.417,.177,26.1,83.3,51.2,60.9,6.0,9.3,9.6,100.0,121.3,120.3
MIL,240,.632,.593,.372,.256,16.7,73.9,48.8,56.8,7.0,3.6,12.8,100.0,120.3,121.3
