Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
CHI,0,240,50,92,.543,14,36,.389,19,25,.760,9,35,44,34,9,3,15,27,133
WAS,1,240,42,84,.500,14,29,.483,32,41,.780,9,28,37,27,8,4,14,27,130
