Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Michael Porter,32:54,10,14,.714,3,6,.500,2,2,1.000,0,10,10,0,0,3,1,2,25,+17
Nikola Jokić,32:02,6,14,.429,1,2,.500,4,5,.800,4,6,10,11,1,2,2,3,17,+7
Aaron Gordon,26:33,7,11,.636,1,3,.333,1,2,.500,5,4,9,3,0,0,1,2,16,+10
Monte Morris,26:28,5,10,.500,1,2,.500,0,0,,2,1,3,2,0,0,0,0,11,+9
Will Barton,25:13,2,8,.250,2,5,.400,0,0,,0,1,1,3,0,0,2,4,6,+2
PJ Dozier,28:00,6,10,.600,3,5,.600,0,0,,0,2,2,4,3,0,1,1,15,+20
Facundo Campazzo,26:12,3,5,.600,2,4,.500,0,0,,0,2,2,5,0,0,1,2,8,+3
JaMychal Green,18:51,6,8,.750,4,5,.800,1,1,1.000,0,0,0,0,1,1,2,4,17,+7
Paul Millsap,13:21,1,5,.200,0,2,.000,0,0,,0,5,5,3,0,1,0,1,2,+10
Bol Bol,2:36,2,2,1.000,0,0,,2,3,.667,0,1,1,0,0,0,0,0,6,0
Markus Howard,2:36,0,1,.000,0,1,.000,0,0,,0,0,0,1,0,0,0,0,0,0
Zeke Nnaji,2:36,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,0
Vlatko Čančar,2:36,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
