Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Dejounte Murray,41:44,12,23,.522,0,1,.000,1,1,1.000,6,11,17,5,3,0,1,5,25,-5
DeMar DeRozan,40:57,12,23,.522,0,0,,13,13,1.000,1,1,2,10,0,0,2,3,37,+5
Keldon Johnson,38:04,10,14,.714,0,0,,1,1,1.000,1,2,3,2,1,0,0,1,21,+1
Jakob Poeltl,26:23,3,4,.750,0,0,,4,5,.800,1,3,4,2,0,0,1,5,10,-5
Derrick White,19:08,3,7,.429,0,4,.000,3,4,.750,0,3,3,2,0,0,0,0,9,0
Patty Mills,32:08,3,8,.375,3,6,.500,2,2,1.000,0,2,2,4,0,0,0,1,11,+2
Rudy Gay,20:12,6,11,.545,2,3,.667,3,4,.750,0,4,4,1,0,1,1,2,17,+9
Lonnie Walker,19:48,0,3,.000,0,1,.000,0,0,,0,1,1,1,0,0,0,0,0,+5
Drew Eubanks,18:00,4,7,.571,0,0,,2,3,.667,2,2,4,0,2,0,1,4,10,+4
Gorgui Dieng,8:08,2,3,.667,1,2,.500,1,2,.500,2,2,4,0,0,0,0,0,6,+2
Devin Vassell,0:28,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-3
