Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
CHO,240,.512,.500,.354,.177,24.5,86.7,53.1,81.4,7.8,8.6,10.4,100.0,103.3,101.4
BRK,240,.559,.530,.573,.305,13.3,75.5,46.9,65.7,3.9,8.1,17.0,100.0,101.4,103.3
