Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Luguentz Dort,34:34,5,12,.417,1,4,.250,4,4,1.000,2,3,5,2,1,1,0,3,15,+16
Shai Gilgeous-Alexander,34:22,8,20,.400,1,6,.167,7,10,.700,2,5,7,9,0,1,5,4,24,+14
Darius Bazley,32:56,7,12,.583,1,5,.200,0,0,,1,9,10,1,1,2,1,1,15,+9
Al Horford,28:33,1,5,.200,0,2,.000,1,1,1.000,0,13,13,3,0,1,1,0,3,+3
George Hill,24:03,8,9,.889,4,4,1.000,1,2,.500,1,3,4,3,1,0,1,2,21,+10
Théo Maledon,20:26,2,5,.400,0,2,.000,0,0,,0,0,0,2,2,0,4,2,4,-16
Hamidou Diallo,19:40,3,8,.375,0,1,.000,2,3,.667,2,4,6,2,1,0,2,1,8,-9
Mike Muscala,18:10,5,8,.625,2,4,.500,2,2,1.000,0,2,2,1,2,0,0,3,14,+2
Kenrich Williams,16:20,1,3,.333,1,2,.500,2,2,1.000,1,2,3,2,1,1,1,3,5,-6
Aleksej Pokusevski,10:56,0,6,.000,0,6,.000,0,0,,0,4,4,0,1,1,1,2,0,-13
