Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Gary Trent,39:39,.751,.719,.563,.188,2.6,6.7,4.4,10.6,2.5,0.0,5.5,19.4,156,124,8.0
Damian Lillard,39:21,.584,.478,.609,.435,0.0,6.8,2.9,29.6,0.0,2.8,9.9,32.5,128,128,1.1
Robert Covington,36:57,.873,.850,.800,.200,5.5,25.3,14.1,3.6,1.3,0.0,8.4,13.5,169,124,5.7
Enes Kanter,35:34,.643,.600,.000,.200,14.4,37.5,24.4,7.5,2.8,0.0,15.5,15.2,135,120,-1.0
Rodney Hood,35:06,.582,.542,.500,.167,2.9,3.8,3.3,7.4,0.0,0.0,0.0,15.4,139,130,-3.4
Carmelo Anthony,26:16,.591,.531,.313,.250,11.7,5.1,8.8,6.2,1.9,0.0,5.3,30.0,130,126,-2.0
Anfernee Simons,13:39,.375,.375,.750,.000,7.5,9.8,8.5,8.7,0.0,0.0,0.0,12.3,115,129,-8.6
Harry Giles,11:33,.250,.250,.250,.000,8.8,69.3,35.0,10.4,0.0,0.0,0.0,14.6,91,122,-8.2
Keljin Blevins,1:12,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,131,-7.6
CJ Elleby,0:43,,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,58.7,0,128,-100.9
