Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
LAC,240,.563,.530,.364,.172,22.4,82.4,47.0,46.7,12.0,10.4,7.0,100.0,120.1,124.1
BRK,240,.686,.652,.392,.329,17.6,77.6,53.0,55.6,6.0,6.3,15.0,100.0,124.1,120.1
