Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Kyrie Irving,25:18,10,16,.625,4,7,.571,2,2,1.000,1,3,4,4,0,0,1,3,26,+32
Kevin Durant,24:56,7,16,.438,1,2,.500,7,7,1.000,1,4,5,3,3,1,1,3,22,+26
Joe Harris,20:46,4,8,.500,2,5,.400,0,0,,2,5,7,2,0,1,2,2,10,+21
Spencer Dinwiddie,19:57,2,6,.333,1,3,.333,4,4,1.000,0,5,5,4,0,0,3,1,9,+24
DeAndre Jordan,17:03,2,3,.667,0,0,,0,2,.000,2,9,11,1,1,1,3,2,4,+21
Caris LeVert,24:49,6,17,.353,3,5,.600,5,6,.833,1,8,9,5,2,1,2,1,20,+18
Landry Shamet,19:43,1,4,.250,1,4,.250,3,4,.750,0,1,1,0,1,0,2,3,6,+12
Jarrett Allen,19:37,2,3,.667,0,0,,4,5,.800,3,4,7,2,1,2,2,0,8,+12
Jeff Green,17:17,3,4,.750,1,2,.500,0,0,,0,0,0,1,1,0,1,3,7,+6
Taurean Prince,16:06,0,1,.000,0,1,.000,1,2,.500,0,1,1,0,1,1,0,1,1,+3
Reggie Perry,7:46,1,3,.333,0,1,.000,0,0,,1,1,2,1,0,0,0,0,2,-8
Bruce Brown,7:31,1,3,.333,0,1,.000,0,0,,0,1,1,1,0,0,2,1,2,-7
Timothé Luwawu-Cabarrot,6:36,2,6,.333,1,3,.333,0,0,,1,1,2,0,0,0,1,2,5,-9
Rodions Kurucs,6:36,1,1,1.000,1,1,1.000,0,0,,0,1,1,0,0,0,0,0,3,-9
Tyler Johnson,5:59,0,1,.000,0,0,,0,0,,1,0,1,0,1,0,0,0,0,-12
