Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Kyrie Irving,25:18,.770,.750,.438,.125,4.0,10.0,7.3,33.0,0.0,0.0,5.6,26.9,152,98,11.9
Kevin Durant,24:56,.577,.469,.125,.438,4.1,13.5,9.3,20.2,5.2,2.9,5.0,30.7,127,83,9.7
Joe Harris,20:46,.625,.625,.625,.000,9.8,20.3,15.6,14.1,0.0,3.5,20.0,18.3,113,91,1.3
Spencer Dinwiddie,19:57,.580,.417,.500,.667,0.0,21.1,11.6,25.9,0.0,0.0,27.9,20.5,103,94,-3.7
DeAndre Jordan,17:03,.515,.667,.000,.667,12.0,44.5,29.8,7.7,2.5,4.3,43.6,15.4,72,76,-3.7
Caris LeVert,24:49,.509,.441,.294,.353,4.1,27.1,16.7,31.8,3.5,2.9,9.2,33.2,112,82,6.9
Landry Shamet,19:43,.521,.375,1.000,1.000,0.0,4.3,2.3,0.0,2.2,0.0,25.8,15.0,82,95,-8.7
Jarrett Allen,19:37,.769,.667,.000,1.667,15.6,17.2,16.5,13.2,2.2,7.4,27.8,14.0,133,86,6.7
Jeff Green,17:17,.875,.875,.500,.000,0.0,0.0,0.0,8.2,2.5,0.0,20.0,11.0,133,95,0.5
Taurean Prince,16:06,.266,.000,1.000,2.000,0.0,5.2,2.9,0.0,2.7,4.5,0.0,4.4,64,91,-3.3
Reggie Perry,7:46,.333,.333,.333,.000,13.1,10.8,11.9,17.3,0.0,0.0,0.0,14.7,106,98,-3.8
Bruce Brown,7:31,.333,.333,.333,.000,0.0,11.2,6.1,17.9,0.0,0.0,40.0,25.3,51,97,-21.0
Timothé Luwawu-Cabarrot,6:36,.417,.417,.500,.000,15.5,12.8,14.0,0.0,0.0,0.0,14.3,40.4,80,96,-17.4
Rodions Kurucs,6:36,1.500,1.500,1.000,.000,0.0,12.8,7.0,0.0,0.0,0.0,0.0,5.8,300,97,8.7
Tyler Johnson,5:59,.000,.000,.000,.000,17.1,0.0,7.7,0.0,7.3,0.0,0.0,6.4,67,86,-0.1
