Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Norman Powell,37:00,13,22,.591,3,11,.273,3,5,.600,0,4,4,5,1,1,4,3,32,-23
Kyle Lowry,36:35,6,17,.353,2,8,.250,6,6,1.000,1,4,5,8,1,0,3,2,20,-15
Terence Davis,22:41,2,9,.222,2,6,.333,0,0,,0,3,3,1,0,1,0,1,6,-22
Aron Baynes,17:52,2,8,.250,2,3,.667,0,0,,2,4,6,1,0,2,0,1,6,-1
Stanley Johnson,14:15,1,2,.500,0,1,.000,0,0,,0,3,3,0,0,1,1,0,2,-7
Paul Watson,27:25,1,4,.250,0,3,.000,1,2,.500,1,1,2,2,1,0,3,5,3,+1
Chris Boucher,26:23,7,12,.583,1,5,.200,2,4,.500,0,4,4,0,1,1,1,5,17,-14
Henry Ellenson,20:12,1,5,.200,1,4,.250,3,4,.750,0,3,3,2,0,0,0,4,6,-10
DeAndre' Bembry,15:37,0,5,.000,0,1,.000,0,0,,2,1,3,1,1,0,0,0,0,-7
Matt Thomas,9:25,1,3,.333,1,2,.500,0,0,,0,1,1,0,0,0,0,0,3,-8
Yuta Watanabe,7:53,0,1,.000,0,0,,0,0,,1,2,3,2,0,1,0,1,0,0
Jalen Harris,4:42,0,2,.000,0,1,.000,0,0,,0,1,1,1,0,0,0,0,0,-9
