Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
RJ Barrett,37:04,.270,.133,.400,.533,2.7,15.4,8.6,17.6,0.0,0.0,17.8,26.7,61,120,-12.8
Julius Randle,34:35,.787,.800,.133,.133,8.7,13.2,10.8,24.9,1.5,0.0,20.1,25.3,122,117,9.2
Reggie Bullock,27:23,.381,.357,.571,.286,0.0,12.5,5.8,12.3,0.0,0.0,0.0,12.7,94,120,-6.0
Mitchell Robinson,24:59,.619,.625,.000,.250,20.0,18.3,19.2,0.0,2.0,6.7,0.0,15.6,139,110,5.4
Elfrid Payton,18:14,.000,.000,.500,.000,0.0,18.8,8.8,8.2,0.0,0.0,0.0,14.5,11,119,-18.5
Alec Burks,30:42,.703,.615,.462,.462,0.0,18.6,8.7,20.7,3.3,2.7,24.2,29.6,109,109,8.8
Kevin Knox,28:33,.583,.583,.500,.000,10.5,4.0,7.5,18.7,0.0,0.0,14.3,10.8,123,123,0.4
Dennis Smith,17:38,.340,.200,.400,.400,0.0,13.0,6.0,18.6,2.9,0.0,14.5,17.2,77,114,-8.9
Nerlens Noel,15:58,.368,.400,.000,.200,6.3,21.5,13.4,11.6,3.2,5.3,15.5,17.7,75,107,-1.5
Theo Pinson,2:27,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.9,0,125,-37.0
Frank Ntilikina,2:27,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0,125,-22.7
