Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Michael Porter,31:08,7,13,.538,4,7,.571,3,4,.750,0,5,5,1,1,0,0,1,21,+22
Will Barton,29:38,3,10,.300,1,6,.167,5,6,.833,0,1,1,2,1,0,2,2,12,+16
Nikola Jokić,27:05,10,12,.833,1,1,1.000,8,9,.889,6,10,16,7,2,0,0,3,29,+9
Aaron Gordon,21:45,3,6,.500,0,2,.000,2,2,1.000,1,1,2,2,1,0,1,1,8,+12
Monte Morris,18:53,2,6,.333,0,2,.000,2,2,1.000,0,1,1,2,2,1,0,1,6,+4
Facundo Campazzo,25:49,2,5,.400,2,4,.500,1,2,.500,1,1,2,3,1,0,1,1,7,+17
PJ Dozier,23:55,5,14,.357,1,6,.167,0,0,,1,3,4,2,0,0,2,1,11,+21
JaMychal Green,21:59,6,8,.750,0,1,.000,1,1,1.000,4,3,7,1,1,0,0,2,13,+15
Paul Millsap,16:39,4,10,.400,0,1,.000,3,3,1.000,4,6,10,0,0,1,2,1,11,+18
Zeke Nnaji,7:47,0,2,.000,0,0,,0,0,,0,0,0,0,1,0,0,0,0,+5
Vlatko Čančar,4:16,1,2,.500,0,0,,2,2,1.000,1,1,2,2,1,0,0,0,4,+2
Bol Bol,4:16,1,2,.500,0,0,,0,0,,0,1,1,0,0,1,1,0,2,+2
Markus Howard,3:39,1,2,.500,0,1,.000,0,0,,0,3,3,0,0,0,0,1,2,+2
Shaquille Harrison,3:11,1,2,.500,0,0,,0,0,,0,0,0,0,0,0,0,1,2,0
