Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
DEN,0,240,46,94,.489,9,31,.290,27,31,.871,18,36,54,22,11,3,9,15,128
HOU,1,240,38,86,.442,11,35,.314,12,18,.667,8,27,35,23,7,3,14,19,99
