Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
LeBron James,37:53,13,20,.650,1,4,.250,3,4,.750,0,13,13,7,0,1,5,1,30,+4
Dennis Schröder,32:24,9,15,.600,0,1,.000,6,8,.750,0,1,1,3,4,2,5,2,24,+4
Kentavious Caldwell-Pope,31:01,3,11,.273,1,5,.200,0,0,,1,2,3,0,1,0,1,0,7,-2
Marc Gasol,29:43,4,7,.571,3,4,.750,0,0,,1,4,5,1,0,2,0,3,11,-5
Kyle Kuzma,26:22,3,6,.500,1,2,.500,0,0,,1,3,4,1,0,1,2,2,7,+5
Wesley Matthews,22:22,1,2,.500,1,2,.500,0,0,,0,2,2,2,0,0,1,0,3,+9
Montrezl Harrell,18:17,5,7,.714,0,0,,7,7,1.000,3,3,6,3,1,1,3,2,17,+13
Alex Caruso,18:11,1,2,.500,1,2,.500,1,2,.500,0,2,2,3,1,1,0,2,4,+14
Markieff Morris,17:52,3,5,.600,3,5,.600,0,0,,0,2,2,0,1,0,1,2,9,+6
Talen Horton-Tucker,5:55,0,2,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-8
