Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
WAS,1,240,40,88,.455,9,23,.391,30,42,.714,11,30,41,20,12,3,9,24,119
LAC,0,240,38,82,.463,16,35,.457,25,27,.926,10,35,45,24,4,4,17,31,117
