Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
CHO,1,240,44,89,.494,9,33,.273,25,33,.758,11,40,51,28,5,4,11,22,122
ORL,0,240,41,98,.418,9,30,.300,21,28,.750,14,33,47,19,6,7,6,24,112
