Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
CLE,290,.622,.606,.367,.193,23.5,74.5,49.0,51.8,8.5,9.2,10.6,100.0,125.1,114.9
BRK,290,.573,.524,.387,.255,25.5,76.5,51.0,62.5,6.8,15.9,12.0,100.0,114.9,125.1
