Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Domantas Sabonis,40:46,9,15,.600,3,4,.750,4,9,.444,2,8,10,4,0,1,4,4,25,-12
Justin Holiday,37:58,4,9,.444,2,7,.286,0,0,,0,3,3,2,1,0,1,5,10,-12
Malcolm Brogdon,37:38,9,20,.450,3,9,.333,5,5,1.000,0,3,3,5,1,0,2,1,26,-10
Doug McDermott,34:18,6,16,.375,2,7,.286,2,4,.500,3,5,8,3,0,1,1,2,16,-14
Edmond Sumner,14:34,2,4,.500,1,2,.500,2,2,1.000,0,2,2,0,0,0,1,2,7,-11
Aaron Holiday,26:26,5,14,.357,3,7,.429,0,0,,0,1,1,1,0,0,0,3,13,-8
T.J. McConnell,20:36,1,3,.333,1,1,1.000,0,0,,0,3,3,6,2,0,0,0,3,-1
Jeremy Lamb,19:18,4,8,.500,1,2,.500,1,1,1.000,0,2,2,0,2,0,1,2,10,+10
JaKarr Sampson,7:20,1,3,.333,0,0,,0,0,,3,3,6,0,0,1,0,1,2,+2
Kelan Martin,0:31,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2
Cassius Stanley,0:31,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2
