Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Kendrick Nunn,38:34,.750,.750,.600,.000,0.0,18.5,9.4,33.1,0.0,0.0,9.1,25.1,142,99,9.8
Trevor Ariza,29:43,.475,.500,.800,.600,7.0,10.3,8.7,19.3,0.0,0.0,24.0,12.3,108,100,-3.3
Precious Achiuwa,28:58,.364,.364,.000,.000,10.8,28.2,19.6,0.0,1.7,0.0,21.4,21.3,70,93,-16.2
Duncan Robinson,28:35,.679,.679,.786,.000,0.0,17.9,9.0,20.2,1.7,0.0,0.0,21.6,142,95,8.6
Andre Iguodala,28:23,.727,.727,.636,.000,3.7,18.0,10.9,34.0,3.5,7.2,15.4,20.2,137,85,15.5
Goran Dragić,28:09,.873,.850,.400,.200,7.4,14.5,11.0,25.8,1.8,3.6,15.5,20.1,154,93,12.9
KZ Okpala,22:26,.152,.111,.667,.222,9.3,18.2,13.8,5.0,2.2,0.0,0.0,19.4,58,94,-16.2
Dewayne Dedmon,19:02,.750,.750,.125,.000,5.5,26.8,16.3,8.4,2.6,10.7,11.1,20.8,130,83,9.0
Max Strus,13:00,.000,.000,.750,.000,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.9,0,102,-27.5
Gabe Vincent,3:10,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.9,0,102,-22.7
