Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Anthony Edwards,33:04,9,22,.409,1,8,.125,0,3,.000,2,7,9,2,3,2,3,1,19,+2
Karl-Anthony Towns,31:29,12,22,.545,2,7,.286,5,7,.714,3,4,7,5,1,0,5,6,31,-4
Jaden McDaniels,25:45,2,4,.500,1,2,.500,0,0,,0,3,3,0,1,0,0,1,5,-10
Ricky Rubio,17:21,1,3,.333,1,3,.333,0,0,,0,2,2,4,0,0,1,2,3,-8
Josh Okogie,16:53,0,0,,0,0,,2,2,1.000,3,5,8,2,0,0,0,0,2,-3
D'Angelo Russell,29:15,5,17,.294,1,8,.125,4,5,.800,0,3,3,7,1,0,2,1,15,+1
Juan Hernangómez,28:29,8,12,.667,3,6,.500,3,8,.375,0,7,7,1,0,2,0,1,22,+16
Jarred Vanderbilt,22:15,4,4,1.000,0,0,,0,0,,3,4,7,2,3,0,0,4,8,+17
Jordan McLaughlin,18:58,2,3,.667,0,1,.000,0,0,,1,1,2,5,1,0,0,1,4,+13
Naz Reid,16:31,2,6,.333,1,3,.333,0,0,,0,0,0,1,0,2,3,3,5,+11
