Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Khris Middleton,37:33,.619,.563,.375,.250,0.0,20.3,10.5,0.0,2.4,0.0,36.0,16.0,72,117,-10.7
Giannis Antetokounmpo,37:17,.650,.600,.200,.700,0.0,29.3,15.1,39.9,6.1,5.4,16.0,36.1,117,104,15.0
Donte DiVincenzo,31:57,.403,.393,.571,.143,3.7,6.8,5.3,37.0,0.0,0.0,11.8,22.8,96,126,-5.2
Brook Lopez,29:06,.666,.500,.400,.800,4.0,15.0,9.7,0.0,0.0,0.0,22.8,13.0,107,124,-6.5
Bryn Forbes,25:33,.661,.643,.714,.429,0.0,8.5,4.4,0.0,1.8,0.0,0.0,14.1,125,121,0.0
Pat Connaughton,31:21,.667,.667,.667,.000,7.5,10.4,9.0,5.5,0.0,9.6,6.3,22.1,121,118,5.2
Bobby Portis,23:46,.727,.727,.273,.000,0.0,27.5,14.3,15.6,1.9,0.0,8.3,21.8,126,117,4.6
D.J. Augustin,15:11,.000,.000,1.000,.000,7.7,7.2,7.4,47.4,0.0,0.0,33.3,8.5,100,126,-4.0
Torrey Craig,8:05,.000,.000,.000,.000,0.0,13.5,7.0,0.0,5.7,0.0,0.0,5.3,0,111,-6.8
Thanasis Antetokounmpo,0:11,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,127,-7.8
