Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Jamal Murray,40:26,.453,.421,.263,.105,2.8,18.7,10.4,27.7,3.7,2.6,16.8,26.0,94,113,-2.1
Nikola Jokić,39:42,.565,.574,.111,.037,17.4,12.7,15.2,32.4,3.8,0.0,9.9,33.8,117,116,8.0
Gary Harris,38:43,.738,.708,.250,.167,0.0,6.5,3.1,9.8,0.0,0.0,0.0,14.6,152,126,0.3
Will Barton,33:27,.672,.550,.200,.600,0.0,15.1,7.2,7.0,0.0,0.0,7.3,18.0,132,125,-1.4
Paul Millsap,19:52,.685,.571,.143,.571,17.4,12.7,15.2,0.0,2.5,0.0,0.0,19.4,154,119,4.2
Monte Morris,32:22,.723,.650,.300,.400,0.0,11.7,5.6,11.4,1.5,0.0,7.8,17.4,139,122,2.2
Michael Porter,19:33,.500,.500,.571,.000,0.0,38.7,18.5,12.1,2.5,0.0,0.0,15.8,111,114,1.0
JaMychal Green,19:25,.250,.250,.500,.000,0.0,19.5,9.3,10.9,2.6,0.0,0.0,13.6,71,118,-6.3
PJ Dozier,14:23,.600,.600,.400,.000,0.0,26.3,12.6,17.6,3.5,0.0,0.0,15.3,131,114,4.8
Facundo Campazzo,7:07,,,,,0.0,0.0,0.0,14.1,7.0,0.0,,0.0,211,111,4.0
