Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Zach LaVine,41:11,14,21,.667,5,8,.625,2,2,1.000,0,2,2,2,0,0,7,1,35,-4
Garrett Temple,37:29,2,6,.333,0,1,.000,1,2,.500,1,3,4,2,0,0,1,0,5,-4
Coby White,32:31,9,17,.529,0,6,.000,2,2,1.000,1,7,8,6,0,0,7,2,20,+10
Wendell Carter,31:39,6,8,.750,1,2,.500,4,4,1.000,0,10,10,2,2,2,1,5,17,-2
Patrick Williams,27:19,5,8,.625,1,2,.500,2,2,1.000,1,3,4,2,2,1,1,2,13,+2
Thaddeus Young,28:31,7,14,.500,0,1,.000,0,1,.000,1,1,2,6,4,0,1,3,14,+3
Tomáš Satoranský,25:35,6,7,.857,2,3,.667,2,3,.667,1,4,5,4,0,0,2,0,16,+10
Denzel Valentine,19:45,5,10,.500,0,0,,0,0,,2,3,5,3,3,0,0,1,10,+7
Luke Kornet,11:42,0,1,.000,0,1,.000,0,0,,0,0,0,1,0,2,0,0,0,+10
Ryan Arcidiacono,9:18,1,1,1.000,1,1,1.000,0,0,,0,3,3,0,0,0,1,1,3,+3
