Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Chimezie Metu,33:33,3,9,.333,0,1,.000,0,0,,0,5,5,3,2,0,3,2,6,-14
Buddy Hield,30:38,6,12,.500,3,6,.500,3,3,1.000,0,5,5,7,2,3,2,2,18,-21
Tyrese Haliburton,30:01,6,14,.429,1,3,.333,0,0,,0,0,0,8,1,0,3,0,13,-42
Maurice Harkless,23:43,0,4,.000,0,1,.000,0,0,,0,3,3,2,0,2,0,3,0,-34
Richaun Holmes,22:50,9,15,.600,0,0,,0,0,,1,1,2,0,0,0,1,3,18,-31
Delon Wright,26:10,3,9,.333,0,2,.000,2,3,.667,0,2,2,0,2,1,2,4,8,-38
Damian Jones,21:23,2,2,1.000,0,0,,3,4,.750,0,1,1,2,0,0,0,3,7,-14
Terence Davis,20:15,3,6,.500,1,2,.500,0,0,,1,4,5,0,1,0,1,2,7,-35
Justin James,16:54,6,8,.750,1,2,.500,3,4,.750,0,0,0,0,0,0,0,0,16,-14
Kyle Guy,8:36,1,3,.333,0,1,.000,3,3,1.000,0,0,0,0,0,0,0,0,5,-5
Jahmi'us Ramsey,5:57,3,5,.600,1,3,.333,0,0,,1,0,1,2,0,0,0,0,7,+3
