Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Armoni Brooks,34:44,2,11,.182,2,9,.222,0,0,,3,7,10,4,0,1,2,3,6,-32
Jae'Sean Tate,34:32,4,19,.211,0,9,.000,0,0,,2,3,5,3,4,0,3,5,8,-19
Christian Wood,30:08,6,12,.500,1,4,.250,3,8,.375,2,6,8,0,0,1,1,2,16,-14
John Wall,29:36,8,19,.421,1,5,.200,4,4,1.000,0,3,3,6,0,0,3,0,21,-20
Kelly Olynyk,23:55,4,7,.571,2,4,.500,0,1,.000,2,5,7,0,0,0,2,4,10,-27
Kenyon Martin,29:13,2,6,.333,0,3,.000,2,2,1.000,0,3,3,0,1,2,0,1,6,-7
DaQuan Jeffries,20:15,1,5,.200,0,4,.000,0,0,,1,4,5,0,1,0,0,2,2,-10
Avery Bradley,19:40,2,8,.250,2,6,.333,0,0,,0,3,3,1,1,0,0,2,6,+1
D.J. Wilson,12:44,3,8,.375,0,2,.000,0,2,.000,2,3,5,2,0,0,0,2,6,+2
Anthony Lamb,5:13,3,4,.750,2,3,.667,0,0,,0,1,1,1,0,1,0,0,8,+11
