Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Jamal Murray,34:35,8,17,.471,3,5,.600,1,1,1.000,1,1,2,7,1,0,1,2,20,-19
Nikola Jokić,29:38,8,14,.571,0,2,.000,4,4,1.000,4,6,10,5,1,0,4,1,20,-13
Michael Porter,28:59,7,13,.538,5,6,.833,0,0,,4,4,8,0,0,0,1,2,19,-10
Will Barton,23:14,0,8,.000,0,3,.000,0,0,,1,2,3,0,1,1,2,2,0,-20
Paul Millsap,22:12,5,10,.500,1,4,.250,0,0,,2,4,6,6,1,0,0,1,11,-13
PJ Dozier,20:04,2,7,.286,2,5,.400,0,0,,1,1,2,1,0,1,0,2,6,-14
Zeke Nnaji,19:01,1,6,.167,0,4,.000,5,6,.833,1,6,7,0,0,0,1,0,7,-14
Facundo Campazzo,17:41,2,6,.333,2,5,.400,0,0,,1,0,1,2,0,0,0,1,6,-20
R.J. Hampton,13:16,1,2,.500,0,0,,2,2,1.000,0,3,3,2,0,0,0,1,4,-2
JaMychal Green,9:18,3,8,.375,0,5,.000,0,0,,2,0,2,0,0,0,1,6,6,-13
Bol Bol,8:34,2,4,.500,0,2,.000,3,5,.600,0,2,2,1,0,0,1,0,7,+2
Vlatko Čančar,6:44,1,1,1.000,1,1,1.000,0,0,,0,0,0,1,1,0,0,0,3,+8
Markus Howard,6:44,1,2,.500,0,1,.000,0,0,,0,0,0,0,0,0,0,1,2,+8
