Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
DEN,240,.524,.490,.439,.184,32.1,76.3,50.5,61.0,5.2,4.9,9.4,100.0,115.2,140.1
TOR,240,.681,.640,.539,.258,23.7,67.9,49.5,68.9,3.1,10.9,8.3,100.0,140.1,115.2
