Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Andrew Wiggins,37:35,6,13,.462,1,6,.167,3,5,.600,0,5,5,1,0,1,1,0,16,+16
Draymond Green,36:45,3,9,.333,1,4,.250,0,0,,2,7,9,12,3,2,3,4,7,+19
Stephen Curry,36:42,9,22,.409,7,14,.500,12,12,1.000,0,6,6,6,2,0,2,1,37,+19
Kelly Oubre,36:32,8,18,.444,1,5,.200,2,2,1.000,3,5,8,2,0,3,0,3,19,+14
Kevon Looney,20:15,1,1,1.000,0,0,,0,0,,2,4,6,4,0,1,1,4,2,+17
Kent Bazemore,21:45,3,7,.429,3,6,.500,0,0,,0,0,0,1,3,0,0,2,9,-3
James Wiseman,15:44,6,9,.667,0,0,,2,2,1.000,0,2,2,1,0,0,0,1,14,-6
Eric Paschall,14:55,3,6,.500,0,1,.000,2,3,.667,0,1,1,1,1,0,1,2,8,-15
Brad Wanamaker,11:15,1,2,.500,0,1,.000,0,0,,0,1,1,2,0,1,1,0,2,-11
Damion Lee,8:32,0,2,.000,0,1,.000,0,0,,0,3,3,0,0,0,1,1,0,-10
