Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Shai Gilgeous-Alexander,28:30,.368,.400,.600,.200,3.3,10.8,6.9,27.0,3.5,0.0,15.5,20.5,75,113,-4.8
Darius Bazley,26:44,.478,.333,.500,.500,3.5,11.5,7.3,13.6,0.0,3.3,35.3,19.2,72,119,-10.4
Al Horford,24:13,.944,.944,.556,.000,3.9,21.1,12.1,36.9,0.0,0.0,0.0,16.9,178,118,16.3
George Hill,24:13,.571,.571,.714,.000,0.0,0.0,0.0,33.0,0.0,0.0,22.2,16.9,96,125,-6.7
Luguentz Dort,16:51,.500,.500,.500,.000,5.6,12.1,8.7,13.3,2.9,0.0,20.0,27.0,78,113,-4.8
Théo Maledon,26:21,.333,.333,.778,.000,0.0,19.4,9.3,13.8,0.0,0.0,10.0,17.3,67,118,-12.1
Aleksej Pokusevski,20:42,.375,.375,1.000,.000,0.0,24.7,11.8,33.5,4.8,4.2,60.0,22.0,46,103,-5.7
Isaiah Roby,18:17,.518,.600,.400,.800,10.3,22.3,16.1,0.0,0.0,0.0,22.8,21.8,79,116,-11.6
Hamidou Diallo,17:47,.218,.167,.333,.333,0.0,5.7,2.8,29.7,2.8,0.0,0.0,17.6,68,116,-6.5
Mike Muscala,15:37,.714,.714,.714,.000,0.0,13.1,6.3,17.4,0.0,0.0,0.0,20.4,129,121,8.1
Josh Hall,10:19,.255,.300,.800,.400,0.0,9.9,4.7,0.0,0.0,0.0,0.0,25.9,49,120,-19.5
Kenrich Williams,7:18,.000,.000,.333,.000,12.9,0.0,6.7,0.0,0.0,0.0,0.0,18.7,20,125,-21.6
Moses Brown,3:08,.000,.000,.000,2.000,0.0,65.2,31.3,0.0,0.0,27.9,0.0,27.3,0,86,-13.3
