Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Shai Gilgeous-Alexander,34:46,.417,.353,.529,.294,0.0,9.1,5.2,31.1,0.0,2.0,5.0,26.5,96,105,-3.6
Darius Bazley,32:24,.839,.800,.400,.300,0.0,29.1,16.6,10.7,0.0,2.1,0.0,15.9,167,95,11.0
Luguentz Dort,30:11,.514,.357,.571,.571,0.0,10.4,5.9,0.0,1.6,2.3,10.2,14.7,94,100,-6.4
Al Horford,27:46,.500,.500,.583,.000,3.8,17.0,11.3,23.6,0.0,2.5,7.7,21.4,105,101,0.8
George Hill,27:33,.723,.708,.583,.083,0.0,2.9,1.6,33.8,3.5,0.0,7.4,22.3,137,102,10.4
Mike Muscala,20:14,.546,.417,.667,.500,0.0,23.3,13.3,0.0,0.0,3.4,21.5,21.0,85,97,-8.8
Théo Maledon,19:21,.806,.786,.429,.143,5.4,8.1,7.0,38.8,2.5,0.0,11.8,19.9,151,101,9.8
Hamidou Diallo,18:55,.607,.611,.111,.222,11.0,25.0,19.0,0.0,0.0,0.0,9.2,26.2,111,98,-3.4
Kenrich Williams,14:35,.170,.000,.200,.400,14.3,16.2,15.4,0.0,0.0,0.0,0.0,18.4,63,103,-15.5
Aleksej Pokusevski,14:15,.000,.000,1.000,.000,0.0,11.0,6.3,0.0,3.4,0.0,66.7,9.6,0,98,-10.8
