Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Damian Lillard,35:57,12,22,.545,8,13,.615,0,0,,1,6,7,9,1,0,1,1,32,+17
Norman Powell,33:56,6,13,.462,1,7,.143,6,6,1.000,1,1,2,1,1,0,0,0,19,+12
CJ McCollum,32:56,4,12,.333,1,3,.333,1,1,1.000,0,4,4,1,0,0,2,3,10,+7
Robert Covington,31:13,2,3,.667,1,2,.500,2,2,1.000,1,8,9,2,0,0,0,4,7,+9
Jusuf Nurkić,25:42,9,12,.750,0,0,,5,7,.714,2,9,11,1,0,0,3,3,23,-1
Carmelo Anthony,20:23,5,11,.455,1,3,.333,4,4,1.000,1,1,2,3,1,0,0,1,15,+22
Anfernee Simons,20:09,4,8,.500,2,5,.400,0,0,,0,1,1,4,0,0,2,0,10,+12
Enes Kanter,19:06,2,3,.667,0,0,,0,0,,1,8,9,1,0,1,2,2,4,+20
Nassir Little,8:14,0,1,.000,0,0,,0,0,,0,1,1,1,0,0,0,0,0,-3
CJ Elleby,3:07,1,3,.333,1,2,.500,0,0,,0,1,1,0,0,0,0,2,3,0
Keljin Blevins,3:07,1,1,1.000,1,1,1.000,0,0,,0,1,1,0,0,0,0,1,3,0
T.J. Leaf,3:07,0,1,.000,0,0,,0,0,,0,0,0,0,0,1,0,0,0,0
Harry Giles,3:03,1,1,1.000,0,0,,0,0,,1,1,2,1,0,0,0,0,2,0
