Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Paul George,33:19,8,18,.444,0,6,.000,1,2,.500,0,6,6,4,1,0,1,2,17,+22
Ivica Zubac,32:23,5,5,1.000,0,0,,4,5,.800,1,7,8,2,1,1,1,2,14,+27
Kawhi Leonard,32:09,9,12,.750,2,2,1.000,5,5,1.000,1,6,7,3,5,0,1,3,25,+22
Marcus Morris,26:17,7,12,.583,5,7,.714,1,3,.333,1,3,4,0,0,0,0,4,20,+13
Reggie Jackson,18:22,3,6,.500,2,3,.667,1,2,.500,0,3,3,4,1,0,0,2,9,+15
Nicolas Batum,26:12,3,5,.600,3,4,.750,4,5,.800,0,4,4,4,0,2,1,3,13,+12
Terance Mann,24:30,3,8,.375,1,1,1.000,0,1,.000,1,6,7,1,0,0,2,1,7,+18
Lou Williams,17:22,6,12,.500,1,4,.250,3,3,1.000,0,0,0,2,1,0,2,1,16,+3
Luke Kennard,12:29,2,4,.500,2,3,.667,0,0,,0,3,3,1,0,0,0,0,6,+6
Amir Coffey,5:39,2,2,1.000,1,1,1.000,0,2,.000,0,0,0,0,0,0,0,0,5,+9
Daniel Oturu,5:39,1,1,1.000,0,0,,0,2,.000,1,0,1,1,1,0,0,2,2,+9
Patrick Patterson,5:39,0,3,.000,0,2,.000,0,0,,0,1,1,1,0,0,0,0,0,+9
