Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
LAC,240,.662,.653,.375,.341,12.8,86.7,52.4,46.9,9.8,4.8,7.3,100.0,130.9,98.7
SAS,240,.541,.500,.259,.224,13.3,87.2,47.6,56.4,5.9,10.9,14.6,100.0,98.7,130.9
