Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Trae Young,31:54,9,17,.529,5,10,.500,5,7,.714,0,1,1,9,1,0,4,1,28,+7
John Collins,27:47,4,9,.444,0,2,.000,8,10,.800,3,2,5,0,0,0,1,4,16,+7
Clint Capela,26:49,10,12,.833,0,0,,4,10,.400,6,8,14,1,0,2,1,2,24,0
Tony Snell,26:43,3,3,1.000,0,0,,2,2,1.000,0,3,3,1,0,0,0,3,8,-4
Kevin Huerter,25:16,3,7,.429,2,5,.400,0,0,,0,1,1,6,2,0,0,3,8,+2
Danilo Gallinari,29:26,6,11,.545,3,6,.500,0,0,,0,7,7,1,0,0,0,1,15,+24
Bogdan Bogdanović,21:34,2,12,.167,0,5,.000,2,2,1.000,2,2,4,1,1,0,0,0,6,+13
Solomon Hill,21:19,0,1,.000,0,0,,0,0,,0,0,0,1,2,0,0,1,0,+22
Rajon Rondo,14:56,4,9,.444,2,5,.400,0,0,,0,3,3,1,0,0,2,0,10,+8
Onyeka Okongwu,9:36,2,2,1.000,0,0,,0,0,,1,4,5,0,0,0,0,2,4,-4
Nathan Knight,1:10,0,1,.000,0,0,,2,2,1.000,1,1,2,0,0,0,0,0,2,0
Brandon Goodwin,1:10,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
Bruno Fernando,1:10,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
Skylar Mays,1:10,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
