Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
LAL,240,.591,.560,.319,.264,25.0,75.0,53.3,60.9,12.3,16.3,13.6,100.0,114.0,96.9
HOU,240,.509,.478,.456,.256,25.0,75.0,46.7,59.5,6.6,12.9,17.3,100.0,96.9,114.0
