Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Malik Beasley,37:04,.599,.575,.650,.100,0.0,8.2,3.4,4.2,0.0,0.0,8.7,25.1,111,124,-2.5
Anthony Edwards,36:57,.483,.425,.450,.200,8.8,24.6,15.4,23.3,2.5,0.0,12.1,27.3,105,117,0.7
Jarred Vanderbilt,34:19,.990,1.000,.000,1.400,9.5,13.2,11.0,3.9,5.5,0.0,11.0,10.8,183,112,8.0
Ricky Rubio,32:43,.549,.333,.167,.833,3.3,0.0,1.9,37.0,0.0,0.0,0.0,10.2,156,125,-0.6
Karl-Anthony Towns,31:00,.575,.550,.200,.100,14.0,19.5,16.3,28.6,3.0,2.5,16.1,32.7,110,114,4.5
Naz Reid,21:53,.464,.464,.286,.000,0.0,27.7,11.5,0.0,2.1,10.7,22.2,33.5,69,108,-10.3
Jordan McLaughlin,20:17,.000,.000,.333,.000,0.0,7.5,3.1,22.2,0.0,0.0,25.0,8.0,53,124,-13.7
Jaylen Nowell,19:17,.575,.550,.400,.100,0.0,23.6,9.8,0.0,0.0,0.0,0.0,22.0,118,123,-1.9
Josh Okogie,15:55,.500,.500,.250,.000,6.8,28.5,15.9,0.0,5.9,0.0,20.0,12.8,88,109,-3.5
Jaden McDaniels,15:35,.500,.500,.500,.000,6.9,19.4,12.1,7.8,0.0,0.0,33.3,7.8,92,123,-6.7
