Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Malik Beasley,37:04,9,20,.450,5,13,.385,2,2,1.000,0,2,2,1,0,0,2,3,25,+5
Anthony Edwards,36:57,7,20,.350,3,9,.333,4,4,1.000,3,6,9,6,2,0,3,2,21,+5
Jarred Vanderbilt,34:19,5,5,1.000,0,0,,6,7,.857,3,3,6,1,4,0,1,2,16,-2
Ricky Rubio,32:43,2,6,.333,0,1,.000,5,5,1.000,1,0,1,10,0,0,0,2,9,+1
Karl-Anthony Towns,31:00,10,20,.500,2,4,.500,2,2,1.000,4,4,8,5,2,1,4,6,24,+12
Naz Reid,21:53,6,14,.429,1,4,.250,0,0,,0,4,4,0,1,3,4,4,13,-17
Jordan McLaughlin,20:17,0,3,.000,0,1,.000,0,0,,0,1,1,4,0,0,1,1,0,-8
Jaylen Nowell,19:17,5,10,.500,1,4,.250,1,1,1.000,0,3,3,0,0,0,0,0,12,-7
Josh Okogie,15:55,2,4,.500,0,1,.000,0,0,,1,3,4,0,2,0,1,3,4,-12
Jaden McDaniels,15:35,1,2,.500,0,1,.000,0,0,,1,2,3,1,0,0,1,1,2,-12
