Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Tobias Harris,37:57,11,20,.550,4,6,.667,4,4,1.000,1,5,6,2,1,2,0,4,30,+1
Ben Simmons,33:39,8,14,.571,0,0,,0,1,.000,3,10,13,7,0,0,3,3,16,+2
Seth Curry,31:47,7,14,.500,4,7,.571,2,2,1.000,0,3,3,2,0,0,1,2,20,+6
Danny Green,22:19,1,10,.100,1,7,.143,0,0,,0,1,1,2,4,1,3,2,3,0
Tony Bradley,16:46,0,1,.000,0,0,,0,0,,3,4,7,1,0,0,1,1,0,-1
Dwight Howard,27:41,4,9,.444,0,1,.000,3,5,.600,2,10,12,0,0,3,1,3,11,+7
Furkan Korkmaz,23:14,4,12,.333,1,6,.167,3,5,.600,2,1,3,0,2,0,1,0,12,+6
Shake Milton,19:02,1,5,.200,0,2,.000,0,0,,0,1,1,3,0,1,0,3,2,-2
Matisse Thybulle,17:32,1,4,.250,1,3,.333,0,0,,0,1,1,1,1,3,0,2,3,-6
Mike Scott,10:03,0,1,.000,0,0,,2,2,1.000,1,2,3,1,0,0,1,2,2,+2
